,City,Date,Officer-defined ethnicity,Type,Self-defined ethnicity,Gender,Age range,Removal of more than just outer clothing,Outcome
1033,London,2020-05,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,over 34,False,A no further action disposal
1034,London,2020-05,Black,Person search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
1035,London,2020-05,White,Person search,Other ethnic group - Not stated,Male,over 34,False,A no further action disposal
1036,London,2020-05,White,Person and Vehicle search,White - English/Welsh/Scottish/Northern Irish/British,Female,18-24,False,Arrest
1037,London,2020-05,Asian,Person search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
1038,London,2020-05,Other,Person and Vehicle search,Asian/Asian British - Any other Asian background,Male,18-24,False,Arrest
1039,London,2020-05,Black,Person search,Black/African/Caribbean/Black British - African,Male,25-34,False,A no further action disposal
1040,London,2020-05,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,18-24,False,A no further action disposal
1041,London,2020-05,Black,Person search,Black/African/Caribbean/Black British - African,Male,over 34,False,A no further action disposal
1042,London,2020-05,Black,Person search,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Female,25-34,False,A no further action disposal
1043,London,2020-05,Black,Person search,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Female,25-34,False,A no further action disposal
1044,London,2020-05,Black,Person search,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Female,25-34,False,A no further action disposal
1045,London,2020-05,Black,Person search,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Female,18-24,False,A no further action disposal
1046,London,2020-05,Asian,Person and Vehicle search,Asian/Asian British - Any other Asian background,Male,25-34,False,A no further action disposal
1047,London,2020-05,Black,Person and Vehicle search,Black/African/Caribbean/Black British - Caribbean,Male,18-24,False,Khat or Cannabis warning
1048,London,2020-05,White,Person and Vehicle search,White - Any other White background,Male,25-34,False,A no further action disposal
1049,London,2020-05,Other,Person and Vehicle search,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,18-24,False,A no further action disposal
1050,London,2020-05,White,Person and Vehicle search,Mixed/Multiple ethnic groups - White and Asian,Male,18-24,False,A no further action disposal
1051,London,2020-05,Black,Person and Vehicle search,Black/African/Caribbean/Black British - African,Male,18-24,False,A no further action disposal
1052,London,2020-05,Black,Person search,Other ethnic group - Not stated,Male,10-17,False,A no further action disposal
1053,London,2020-05,Black,Person and Vehicle search,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Female,25-34,False,A no further action disposal
1054,London,2020-05,Other,Person and Vehicle search,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,25-34,False,A no further action disposal
1055,London,2020-05,Black,Person search,Other ethnic group - Not stated,Male,over 34,False,A no further action disposal
1056,London,2020-05,Black,Person and Vehicle search,Black/African/Caribbean/Black British - African,Male,18-24,False,A no further action disposal
1057,London,2020-05,Black,Person and Vehicle search,Black/African/Caribbean/Black British - African,Male,18-24,False,A no further action disposal
1058,London,2020-05,Black,Person search,Black/African/Caribbean/Black British - African,Male,25-34,False,Khat or Cannabis warning
1059,London,2020-05,White,Person search,Other ethnic group - Not stated,Male,over 34,False,A no further action disposal
1060,London,2020-05,Black,Person search,Other ethnic group - Not stated,Male,10-17,False,A no further action disposal
1061,London,2020-05,Asian,Person and Vehicle search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
1062,London,2020-05,White,Person search,White - Any other White background,Male,25-34,False,A no further action disposal
1063,London,2020-05,Asian,Person and Vehicle search,Asian/Asian British - Any other Asian background,Male,18-24,False,A no further action disposal
1064,London,2020-05,White,Person and Vehicle search,White - English/Welsh/Scottish/Northern Irish/British,Male,18-24,False,A no further action disposal
1065,London,2020-05,Asian,Person and Vehicle search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
1066,London,2020-05,Black,Person and Vehicle search,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,18-24,False,A no further action disposal
1067,London,2020-05,Asian,Person search,Other ethnic group - Not stated,Male,18-24,True,A no further action disposal
1068,London,2020-05,Asian,Person search,Other ethnic group - Not stated,Male,18-24,True,A no further action disposal
1069,London,2020-05,Other,Person and Vehicle search,Asian/Asian British - Pakistani,Male,25-34,False,A no further action disposal
1070,London,2020-05,White,Person search,White - Any other White background,Male,18-24,False,A no further action disposal
1071,London,2020-05,White,Person search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
1072,London,2020-05,Black,Person and Vehicle search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
1073,London,2020-05,Black,Person search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
1074,London,2020-05,Asian,Person search,Asian/Asian British - Any other Asian background,Male,25-34,False,A no further action disposal
1075,London,2020-05,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,25-34,False,A no further action disposal
1076,London,2020-05,Other,Person search,White - Any other White background,Male,18-24,False,A no further action disposal
1077,London,2020-05,White,Person search,White - Any other White background,Male,18-24,False,A no further action disposal
1078,London,2020-05,Asian,Person and Vehicle search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
1079,London,2020-05,Black,Person search,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,25-34,False,A no further action disposal
1080,London,2020-05,Black,Person and Vehicle search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
1081,London,2020-05,Asian,Person search,Asian/Asian British - Any other Asian background,Male,18-24,False,A no further action disposal
1082,London,2020-05,Asian,Person and Vehicle search,Asian/Asian British - Pakistani,Male,25-34,False,A no further action disposal
1083,London,2020-05,White,Person and Vehicle search,White - English/Welsh/Scottish/Northern Irish/British,Male,18-24,False,A no further action disposal
1084,London,2020-05,White,Person and Vehicle search,White - English/Welsh/Scottish/Northern Irish/British,Male,18-24,False,A no further action disposal
1085,London,2020-05,Black,Person and Vehicle search,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,25-34,False,A no further action disposal
1086,London,2020-05,Asian,Person and Vehicle search,Other ethnic group - Not stated,Male,25-34,True,A no further action disposal
1087,London,2020-05,Asian,Person and Vehicle search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
1088,London,2020-05,White,Person search,Other ethnic group - Not stated,Male,over 34,False,A no further action disposal
1089,London,2020-05,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Female,over 34,False,A no further action disposal
1090,London,2020-05,Black,Person and Vehicle search,Black/African/Caribbean/Black British - African,Male,25-34,False,A no further action disposal
1091,London,2020-05,Black,Person and Vehicle search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
1092,London,2020-05,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Female,25-34,False,A no further action disposal
1093,London,2020-05,Black,Person and Vehicle search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
1094,London,2020-06,White,Person search,Other ethnic group - Not stated,Female,over 34,False,A no further action disposal
1095,London,2020-06,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,over 34,False,A no further action disposal
1096,London,2020-06,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,18-24,False,A no further action disposal
1097,London,2020-06,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,18-24,False,Khat or Cannabis warning
1098,London,2020-06,White,Person and Vehicle search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
1099,London,2020-06,White,Person and Vehicle search,White - Any other White background,Male,18-24,False,Arrest
1100,London,2020-06,Other,Person search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
1101,London,2020-06,Asian,Person search,Asian/Asian British - Any other Asian background,Male,over 34,False,A no further action disposal
1102,London,2020-06,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Female,over 34,False,A no further action disposal
1103,London,2020-06,White,Person search,Other ethnic group - Not stated,Male,over 34,False,A no further action disposal
1104,London,2020-06,White,Person search,Other ethnic group - Not stated,Female,over 34,False,A no further action disposal
1105,London,2020-06,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,25-34,False,Khat or Cannabis warning
1106,London,2020-06,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,18-24,False,Khat or Cannabis warning
